ID,Code,Nama,Level,ParentID
101535,1105012005,UJONG BAROH,4,101530
101533,1105012003,UJONG KALAK,4,101530
100554,110502,KAWAY XVI,3,191126
101583,1105022043,ALUE LHEE,4,100554
101593,1105022053,ALUE LHOK,4,100554
101575,1105022024,ALUE ON,4,100554
101587,1105022047,ALUE PEUDEUNG,4,100554
101556,1105022005,ALUE TAMPAK,4,100554
101589,1105022049,BABAH MEULABOH,4,100554
101557,1105022006,BEUREUGANG,4,100554
101584,1105022044,BLANG DALAM,4,100554
101572,1105022021,BLANG GEUNANG,4,100554
101586,1105022046,DRIEN CALEUE,4,100554
101553,1105022002,KAMPONG MESJID,4,100554
101552,1105022001,KEUDE ARON,4,100554
101577,1105022037,KEUDE TANJONG,4,100554
101595,1105022063,KEURAMAT,4,100554
101558,1105022007,MAREK,4,100554
101560,1105022009,MEUNASAH ARA,4,100554
101555,1105022004,MEUNASAH BULOH,4,100554
101571,1105022020,MEUNASAH GANTUNG,4,100554
101567,1105022016,MEUNASAH RAMBOT,4,100554
101561,1105022010,MEUNASAH RAYEUK,4,100554
101582,1105022042,MEUNUANG TANJONG,4,100554
101570,1105022019,MUKO,4,100554
101554,1105022003,PADANG MANCANG,4,100554
101591,1105022051,PADANG SIKABU,4,100554
101569,1105022018,PALIMBUNGAN,4,100554
101581,1105022041,PASI ARA,4,100554
101559,1105022008,PASI JAMBU,4,100554
101568,1105022017,PASI JEUMPA,4,100554
101590,1105022050,PASI KUMBANG,4,100554
101588,1105022048,PASI MEUGAT,4,100554
101565,1105022014,PASI TEUNGOH,4,100554
101563,1105022012,PEUNIA,4,100554
101579,1105022039,PUCOK PUNGKIE,4,100554
101578,1105022038,PUNGKIE,4,100554
101566,1105022015,PUTIM,4,100554
101573,1105022022,PUUK,4,100554
101592,1105022052,SAWANG TEUBEI,4,100554
101562,1105022011,SIMPANG,4,100554
101574,1105022023,TANJONG BUNGONG,4,100554
101576,1105022036,TANJONG MEULABOH,4,100554
101580,1105022040,TELADAN,4,100554
101585,1105022045,TEUPIN PANAH,4,100554
101564,1105022013,TUMPOK LADANG,4,100554
101764,110509,MEUREUBO,3,191126
101785,1105092021,BALEE,4,101764
101790,1105092026,BUKIT JAYA,4,101764
101771,1105092007,BULOH,4,101764
101779,1105092015,GUNONG KLENG,4,101764
101778,1105092014,LANGUNG,4,101764
101767,1105092003,MESJID TUHA,4,101764
101777,1105092013,MEUREUBO,4,101764
101770,1105092006,PASI ACEH BAROH,4,101764
101769,1105092005,PASI ACEH TUNONG,4,101764
101776,1105092012,PASI MESJID,4,101764
101775,1105092011,PASI PINANG,4,101764
101773,1105092009,PAYA BARO RANTO P,4,101764
101786,1105092022,PAYA PEUNAGA,4,101764
101783,1105092019,PEUNAGA CUT UJONG,4,101764
101782,1105092018,PEUNAGA PASI,4,101764
101781,1105092017,PEUNAGA RAYEUK,4,101764
101788,1105092024,PUCOK REUDEUP,4,101764
101772,1105092008,PULO TEUNGOH,4,101764
101765,1105092001,RANTO PANYANG BARAT,4,101764
101766,1105092002,RANTO PANYANG TIMUR,4,101764
